product_name,advertiser_name,image,sku,description,price,currency,url,clicks,commissions,orders,items_sold,active_links,order_conversion_rate,items_sold_conversion_rate
Khaite Loxley Fitted Leather Skirt | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/oBwGZdmA9GY_s0DxjFd9MjakxnDtjFtFM47C5qNpPBvFsoK9Px_qN4HVyutLE4hpi5apg2L2Rrl4UYL.t81w2alj2Op230ojztSOSLHWDVYVF9virnDQ_XQv1e2jcO3vglOGUrrAdZGqq1_cU09r4l_F1i_K1tZzB36sh1zhrj_rzPFTJhwXtW52ksNSXFS.KpLs.hgVSzQtET9arx25?v=2,,Free shipping and returns on Khaite Loxley Fitted Leather Skirt at Nordstrom.com. <p>A sleek and savage skirt is cut from buttery leather in a body-hugging fit with a high waist and a simple back slit to ease every sultry step.</p>,2800.00,USD,https://www.nordstrom.com/s/loxley-fitted-leather-skirt/7508864?color=BLACK&size=0&utm_content=33817189855&utm_term=aud-505812345501:pla-819472651122&utm_channel=low_nd_shopping_standard&utm_source=google&utm_campaign=662927188&adpos=&creative=145518898258&device=m&matchtype=&network=g&acctid=21700000001689570&dskeywordid=92700049880581803&lid=92700049880581803&ds_s_kwgid=58700005470160253&ds_s_inventory_feed_id=97700000007631122&dsproductgroupid=819472651122&product_id=39933758&merchid=1243147&prodctry=US&prodlang=en&channel=online&storeid=&locationid=9031201&targetid=aud-505812345501:pla-819472651122&campaignid=662927188&adgroupid=33817189855&gad_source=1&gbraid=0AAAAAD8eAElXMUli9wfLqC0IsCgsPdBkT&gclid=CjwKCAiApuCrBhAuEiwA8VJ6Jmd90-LJR7-fsGuCSh0rII8rV579Jo6BbbmJIkr2vaS6oFWXgAkObBoCv_4QAvD_BwE&gclsrc=aw.ds,1,0.00,0,0,0,0.000000,0.000000
Junin Celia Blouse,Verishop,https://product-images-cdn.liketoknow.it/5FIcE0e1I0e.mtHWx8_9mLKGPfvGnrmcS9wLPw9IYAFJ0opxX7Vd554BS9R5wKL2wbSFIOcUXIl.11kh7Or83lakMB63rbBioIsbZs7BI3NdqDJHgTUKoTWiNYF4NJICf8s7UStQdNUQsE9H4AcgOBxbUIxvpv7kBlqaUt2OdJfNxZqLvWGkMcsbGQHxCUWIMbSfqBTeHf4-?v=2,M07791870689541,"- Junin celia blouse
- Color: Sand melange
- Fit: True to size",350.00,USD,https://www.verishop.com/maria-cher/marketplace/junin-celia-blouse/p7707739848898?color=sand-melange&variant_id=43470920974530&utm_source=google&utm_medium=cpc&utm_term=M07791870689541&utm_campaign=GGL%20-%20PLA%20-%20ACQ%20-%20Category%20-%20Women%27s%20Apparel%20%26%20Accessories_Clothing%20-%20%5BHCM%5D&campaign_id=18505372737&gclid=CjwKCAjwpJWoBhA8EiwAHZFzfoSS3VfIJi2Mn9eWU2pxyf5wimL-6FilPGVThXaGcympSPnoKs5pNxoCebUQAvD_BwE,26,0.00,0,0,0,0.000000,0.000000
The High Performing Dish & Hand Soap Duo -Blushed Bergamot,L'AVANT Collective,https://product-images-cdn.liketoknow.it/iXITYWin8NptCnLdiU6n1zNpH4TWCRzBdXXRrFdguVFP5XJHo8LB346rCzdXEM.wiXWQzP_XknxinyRASVJwEZC1WoqKEFHIOY38zTYdtXFlhYq4di_1stB4VOxq6jppxeFyn5i347q4CqXFrbNDtQOoXFEpz2ZFC0I-?v=2,,"The best selling kitchen soap duo in our new blushed bergamot scent. Luxury, eco-friendly hand/dish soap for your sink-side style. Also makes a perfect housewarming gift or hostess gift.",58.00,USD,https://lavantcollective.com/collections/all/products/the-high-performing-dish-hand-soap-duo-blushed-bergamot,45,0.00,0,0,0,0.000000,0.000000
Turning Point Trousers,Free People (Global - UK&FR Excluded),https://product-images-cdn.liketoknow.it/18X3xKhpRYVJbI5uUv9SZxIWdd._5STH.btAoWyEqjqtOxWke6potEQOG6gA5rWWs1dWZnvlC4xuYqiuWnbsa2ttyUGolD6lX257WOGTTEEykK7Ry7eWp3B8VUyEpxkdJQAHPKte5ruQz3nLOZp9YNA.9Try7jJZyu1ZsTHOJF0ICvMy.0IjENsSVd4jJULtyqujFwMVKrI-?v=2,82691031,Shop our Turning Point Trousers at FreePeople.com. Boho clothing for the creative spirit- free worldwide shipping.,128.00,USD,https://www.freepeople.com/shop/turning-point-trousers/?color=015&countryCode=US&gclid=CjwKCAjwyNSoBhA9EiwA5aYlb72BHwmlJTUHiag0VswksQAZWxAcb-A2LeJhEWNjXYZjrEk4CeVMsRoC65cQAvD_BwE&gclsrc=aw.ds&inventoryCountry=US&utm_kxconfid=vx6ro62gj&type=REGULAR&quantity=1,49,0.00,0,0,0,0.000000,0.000000
Melie Bianco Brigitte Large Satchel,Anthropologie (US),https://product-images-cdn.liketoknow.it/uMA3wluSy7WOt9wn4aRRhAXm49dKOjisEERnRpPZHpGqXIQoo7eImuHnSe4ctCDazMncdbXf25BpMI916xyLygjHudfwPGFhZlvMu_fyvY1cO6bSkP8e61t_hrEGka43STQh0epEKdDV_tJZUTsHjHEf5PwVIsvdLRQAT6J.ZtFQ.33XlIIhlkcMHr_N.sE.vZ17.exbppthYQ--?v=2,,"Shop the Melie Bianco Brigitte Large Satchel and more at Anthropologie today. Read customer reviews, discover product details and more.",128.00,USD,https://www.anthropologie.com/shop/melie-bianco-brigitte-large-satchel?category=SEARCHRESULTS&color=030&searchparams=q%3Dtony%2520bianco%2520woven%2520bag&type=STANDARD&size=One%20Size&quantity=1,2,0.00,0,0,0,0.000000,0.000000
Arizona shearling sandals,Matches (US),https://product-images-cdn.liketoknow.it/RIv_xNEe944.Q7wPveApzisliTAxvU_hMgB2_rZrt7UeJ60MuHcNfwSprKGQLAdMZoURbkFAQB6KuhHmNb50akPyInq.tyapzZ3z82xza3CW9J4L4Hg-?v=2,1539240,"Birkenstock revisits its signature 1973 Arizona sandal in tactile teddy shearling for this cream pair, in a classic a two-strap silhouette accented with gold buckles.",178.00,USD,https://www.matchesfashion.com/us/products/Birkenstock-Arizona-shearling-sandals-1539240?qxjkl=tsid:38929%7Ccgn:0c5b5rpoqTU&c3ch=LinkShare&c3nid=0c5b5rpoqTU&utm_source=linkshare&utm_medium=affiliation&utm_campaign=us&utm_content=0c5b5rpoqTU&rffrid=aff.linkshare.3556869.37420,26,0.00,0,0,0,0.000000,0.000000
Swing Leather Hobo,Bloomingdale's (US),https://product-images-cdn.liketoknow.it/r8bYop0JKJFgXUSqYzSLm08ZT0j01mTeY7rGLEbQFDnN.a3hRZTrr0iJvBpiSERrcPCbBx2OCR03f9uLeQsgV7brDS9dfYf9xu4xPLyiODKAbuAsihTRXc84I1Drr6dsC2aSpCdRhONd0NtcxZwzneETwe4FZ2_tkPaxHpuE5Px2Di_eDQ45viIsUrj5CoSdnjR8j5V9r2ZXXculWcMqO4dXFYlbFpU7?v=2,,"Buy Swing Leather Hobo  at Bloomingdale's today. Free Shipping and Returns available, or Buy Online and Pick-Up In Store!",645.00,USD,https://www.bloomingdales.com/shop/product/mansur-gavriel-swing-leather-hobo?ID=4851909,1,0.00,0,0,0,0.000000,0.000000
THE GREAT. The Peak Shoulder Tee | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/zSBQpax9pvQk0tDREzK_dZl_i9kkDGASoebulrEPVpcFBjmJ.QVHsE790SGtxXoborl_m3zlC95AORHBoc_ra8O2uusfKqFega4aME0JI5KIDYlNcO2DqVINptNYEH0okp7rJyN4wydrA9zMbPIDESDpjDL_VNS0hZl2ZsKf8y0JxU6Vzhc1UVknsNSwougD.UXecD4Tle4Ef5tqLBpaa0faOkGCzspBIMTd0odHuqYw?v=2,,THE GREAT. The Peak Shoulder Tee | Shopbop,115.00,USD,https://www.shopbop.com/product/vp/v=1/1503571781.htm?extid=SE_Google_campaign%3DNB_Category_Clothing_Shirts-Tops_PMAX_WMN_Dom_US_EN_GGL_PLA_adgroup%3Devergreen-shirts-tops&currencyCode=USD&gclid=CjwKCAjwg4SpBhAKEiwAdyLwvPzUHOGtaqgCqBh6bxe0bwPpY0vdrFpll2hJ5uk_fI_OkQ0BgquCOBoCrKQQAvD_BwE,22,0.00,0,0,0,0.000000,0.000000
Hugo in Beige Embossed Python,Emme Parsons,https://product-images-cdn.liketoknow.it/xHp_R.fTM2Zp5ImPr.8Dg0h6U75DqWxiC_cCaYW3RFEbUy72gRvdfSo5ZJUUW_wWKlZrurjuaoDY2YdE1oGpagfu5JGC9hpjIm1khVrZmDjqtlVzHR.8pv93nhQijqNLXPHE_QmZgxLR_aUjUjdMOu.7cqa3qTtLwlQC9HtYuopmGTXfQyE-?v=2,,"A square toe sandal on a 50mm tapered heel, the Hugo gives just the right amount of height to a long silhouette or an evening look. Calfskin or nappa straps create geometric lines across the foot and affix in a clasp, and the tapered heel supports a lightly padded insole and a smooth leather lining.
DETAILS
Materials: Python Embossed Calfskin, Rectangular Nickel Buckle with Gold Finish.


Leather Working Group certified for responsible leather production
Heel Measurement: 2""/50mm (approximately).
Made in Italy.
Size and Fit
Free Shipping &amp; Easy Returns on all U.S. Orders.",465.00,USD,https://www.emmeparsons.com/products/hugo-in-beige-embossed-python?gclid=CjwKCAjw-KipBhBtEiwAWjgwrACrS5qUfaASQy5NJoYClWHDZ6USqUa52aSuBV5nwGTRGthm7b369BoCR6UQAvD_BwE,29,0.00,0,0,0,0.000000,0.000000
Men's Gillette Mach3 Razor,Neiman Marcus,https://product-images-cdn.liketoknow.it/bJdLBkl8.AynwB8OSRy5RiLtkN.ZubrnZfEiNhNTdC7U8ldlIMQMHUX5LeQKYDIt.7veRcG6Ey40MVznM6uDyQntx08msIxfrDuev.zDSARMwMV2FtdKJvHqpv1ksUROqzpXzqdQvrJM3_drUvPLixY78P1A33H4nqrqmjdRug--?v=2,,Get free shipping on C.O. Bigelow Men's Gillette Mach3 Razor at Neiman Marcus. Shop the latest luxury fashions from top designers.,99.00,USD,https://www.neimanmarcus.com/p/c-o-bigelow-mens-gillette-mach3-razor-prod258340216?childItemId=NMC5V48_2C,4,0.00,0,0,0,0.000000,0.000000
Isabel Soft Shell Bib Pant,Halfdays,https://product-images-cdn.liketoknow.it/H2znGnQLYmS5SNEjvUvundN8UkSUSINWZ6imEJRLLH07nBGk6CgQsMiknlIGMXAvMknsnAV3iiwVbbVFLlaq7X_cq8dM7xC83mbFVDXi7bqOwDJYaBywgfIkeUnq1dQIKGBZq4JSAJiKKicGFQuWyZ2xew--?v=2,IB-W2006-XSRU,Our slim-fit soft shell ski pant that's ready to hit the slopes in style and comfort.,355.00,USD,https://www.halfdays.com/products/isabel-soft-shell-bib-pant-rust,2,0.00,0,0,0,0.000000,0.000000
Reformation,Shopbop,https://product-images-cdn.liketoknow.it/bLTBJlPekARg0W4eLeezqEDJ7yfcrkw8byvpSOsSXi9Z9wol4LyHswcVvApYsqQdwW85NgJN9rW0DxgjoVAxIVU8Nclz2TXdD4ckSWJt__X31n4ZjoJn9FdCOqNwioJ6TAMC1jQTEZojAWJSaqHtl_Nb9mMTLief4r4B2KWkd5faywXQf1q7wahr_6Z2JtbC.O96FRQnq.xuBdqDMflVqvfrGE2I2p6gmnknQdXM1n01c1abab_65AjXAQ--?v=2,,Reformation Remy Knee Boots | Shopbop,478.00,USD,https://m.shopbop.com/remy-knee-boots-reformation/vp/v=1/1502851815.htm?os=false&breadcrumb=Internal+Search&searchClick=true&searchResultClicked=Remy+Knee+Boots&colorSin=2006954512&fm=search-shopbysize&ref_=SB_PLP_PDP_W_EP_2,3,0.00,0,0,0,0.000000,0.000000
WRPD RUNNER,"New Balance Athletics, Inc.",https://product-images-cdn.liketoknow.it/Tzs2Gp7_oJy0SReLy05edlbwuPP2unPv.d8QWKk9rawEjp4mpbOmd5zvnEOvKZJyDnVbNCekOH2dpKaIo7JOVM3wvdtpJPdMZgHu0kN3sayfcTLM13y5OIIdD7LR7SEaascg5U1Izuer4foY.Y5wQErAin7rXHecWieYi_XnscFxZmPSsimpZ3rRLa5re0HU6I.rR.XMCxBD4ZiUk.8Tova1CPRzI0O1r35uYC.N?v=2,,"The uniquely conceptual design of the WRPD Runner is brought to life through a combination of exaggerated proportions and minimalist restraint. This new silhouette suggests a sense of fluid motion, with the sculpted contours of a full-length FuelCell midsole and an array of wavy accents surrounding an understated knit upper. Individual elements sourced from heritage models are warped beyond easy recognition and incorporated naturally into the new design. The WRPD Runner is designed to be a style fixture that feels familiar, while exploring the outer limits of classic running inspiration.",149.99,USD,https://www.newbalance.com/pd/wrpd-runner/UWRPDV1-44637.html,4,0.00,0,0,0,0.000000,0.000000
Crop Rib Tank,Shopbop,https://product-images-cdn.liketoknow.it/Cad.8uO8lv_0_AnLQ9RN1Aii7AmQ6t9cGkUin35EMdAIIUZmnuFHS8dlg10R7O88Je2MWFsKMZSd0LwtOQFA6hnMMabbvX0G.MEPdA4.rBqYtxmLQkA_YEE69.vIsqwX1gtPUOj_0wquw0FDH3SLzWhbp6InwRZPcexQm7jQGCxdPMdum8tTfwfd3jXr4Dz67Jvuh_TxTmwi4BlTuHI8psutmclwC2JHONyB.JK1SFI54ig0gCFZyjcaFA--?v=2,,AMO Crop Rib Tank | Shopbop,79.00,USD,https://m.shopbop.com/crop-rib-tank-amo/vp/v=1/1566835183.htm?os=false&breadcrumb=Internal+Search&searchClick=true&searchResultClicked=Crop+Rib+Tank&colorSin=2097832697&fm=search-shopbysize&ref_=SB_PLP_PDP_W_NB_1,2,0.00,0,0,0,0.000000,0.000000
STAUD Wally Boots | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/5iK3JlAvUGG5ixSTqhGNWCFfsvwYpZIWX50gKp46GKkyppDXsTpVFfE7a.ivtSl1AwqbQix303o0Iy965WXjDvBE0vmr3Gakct5gz84XqKoT9W6KXOk2zLt1VM37h3EDe2WesDLaVm5QXWVov07dv6p7YBi8UzICPweHhrC89YRSl_7NKvzeK2iltcVVTBBbB3lrxkvWCAUaPBZjQqH_0ndXdNR7_lOC4l79lMKtU8yJXggu..70JB3Jbg--?v=2,,STAUD Wally Boots | Shopbop,495.00,USD,https://m.shopbop.com/wally-boot-staud/vp/v=1/1518348845.htm?os=false&breadcrumb=Internal+Search&searchClick=true&searchResultClicked=Wally+Boots&colorSin=2022445409&fm=search-shopbysize&ref_=SB_PLP_PDP_W_EP_1,44,0.00,0,0,0,0.000000,0.000000
Shopper bag with padlock -  Women | Mango USA,MANGO (US),https://product-images-cdn.liketoknow.it/PphPqF4VjyK98EbXjCOrtZ6eF_AxrNvLOS8nTOTpozGQiyq7PoXnA4zzHZwEDgdiEVuskOSrcL9T4MNlxtyQHg5offUbW6_NBvmULgt9ntv9DefZPuahaCzVhuAX.rCxDWYUcrgN1K0s5Q0RcWNOx0lHFSsp_NsCtMyQ2UioFXQaRQMH5tOlvJzR?v=2,,Shopper bag with padlock -  Women | Mango USA,79.99,USD,https://shop.mango.com/us/women/bags-shoppers/shopper-bag-with-padlock_57004430.html,4,0.00,0,0,0,0.000000,0.000000
Cashmere Embellished Cardigan,White and Warren,https://product-images-cdn.liketoknow.it/lJgwHHiEdQR_6n5YUk1ycOc1p9jd0_3_TyoOmQLkui3Wpi2RPfigDE7M_GimnQnIBYJLLIQh4Q60Gq_X5iP0X63b5uwGlXQc5OcYjkjBOXzR3awbcnHqNU1Ed2GNryRB9xTGHAzZvTzzdYWnSUrC2HTrnt8lVobs0aZJunUK9E.SKTMWrMoBDJ_W7kwha_6tQDtTItutYLTk3EyZSIlk?v=2,,"We’re elevating the cardigan to holiday party status with the season’s Cashmere Embellished Cardigan. To make it extra-special, we fashioned the cashmere style with embellished buttons to make sure that you truly shine. Style it with a cocktail dress or satin pants for comfort and opulence that go hand-in-hand. Details",365.00,USD,https://www.whiteandwarren.com/products/cashmere-embellished-cardigan-soft-white,8,0.00,0,0,0,0.000000,0.000000
Marie Top in Hammered Organza,TWP,https://product-images-cdn.liketoknow.it/CGi1x.aBgq3hTEsY1zH1dTTXHM9xwH7SFgmK0p4fTCCbFabVIj42P5_vTmUx.y4rr3.w6i6ExTUSSreDZb8.OGkWNnVtwbldEaGo5zV.gDMR_j.bRSN51eOvUflmlzUheQn7?v=2,840283247415,"An elegant long-sleeved button up blouse. The Marie is a streamlined silhouette which drapes over the hips. Complete with a high collar, delicate ruffled front, visible front placket, and long buttoned cuffs.",550.00,USD,https://www.twpclothing.com/products/marie-white,33,0.00,0,0,0,0.000000,0.000000
LISA YANG Heidi Cashmere Sweater | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/lVnSfF0n7fF1lFMMZJ0ckT98zfm9n2AGEEm2W8ZexG05SJGv.T0ZGB9LMFTIUIssl3ospgRh.Zh3Tg6sVhJ_3tTm0OkwhD51B89Hq5aCQLhsJAeKAsWAN9cej5BKtn5sbtEMPliDEs7XbUYYh_H7.9YjUsyhkrMuIGLs_94TqpgY0N6WGoiikL9oQMPldpG9MnUDww6N2RxsXd19YA0CTX1wjh2WN97veoHoM5MV?v=2,,LISA YANG Heidi Cashmere Sweater | Shopbop,540.00,USD,https://www.shopbop.com/heidi-sweater-lisa-yang/vp/v=1/1501825854.htm,73,0.00,0,0,0,0.000000,0.000000
Scarf-Detailed Woven Palm Hat,Moda Operandi (Global),https://product-images-cdn.liketoknow.it/PurVgiUOWZjs5PDSEWfe1uCXxaXmUSno4tDkwA.QrEDmxiin6HZ9MkKOrikcYd13GPU3UdqieBuS5bpp6p2gsyw.nxPE47oLctTsUvTGAySo9EAD8.yIpkAAcnk8zvkieQtX3BxS2RflKSVwhUD.T6o2sEyOFrbWJC0h.2TRMRw6THco1NDbvEZOoNk3ptW7DKvSGl51sN6HnZnR47BTMQ--?v=2,,"For Resort ‘24, the Colombian reimagines her barefoot glamor against the backdrop of New York City to pay homage to her urbanite clientele. The result is a thoughtful assortment of simple and transitional silhouettes that showcase luxe fabrications and color palettes.
This sun hat is woven from iraca palm with a wide, sun-catching brim and a draped linen sash to tie below the neck. Style yours with a swimsuit from the label for a day at the beach.",495.00,USD,https://www.modaoperandi.com/women/p/johanna-ortiz/iraca-hat-with-linen-scarf/597417,6,0.00,0,0,0,0.000000,0.000000
Dallas Western Boot (Women),Nordstrom,https://product-images-cdn.liketoknow.it/g8MCmYtNv2CwpnFmuSxs9yuBu1LhYakLLYIeDdUv6OmvQx_MGCj6zu4znrDUz2hXQ.NXqCIKt5pRdqHhm2Tk.8inBCUg35waHnSoBERvVjj4ts0Cqg4OM7EyyeEYe3D4L.QZGLNbg3wltthu9Nl3DYFDOOTayaMh37eZ8feN.a.T4tea7e8ZAsWvBiwCCFsCMYAqgkolRUYMVbBk959_QVYr05wdUNQfOz9da4uJdxGODEXLuK4RKJAspnIUDZiFYxTmcOrDSw--?v=2,,"Free shipping and returns on Khaite Dallas Western Boot at Nordstrom.com. <p>This pointy-toe, Western-inspired boot raised on a kitten heel is detailed with a rhinestone-covered cap toe, traditional embroidery and an uneven topline.</p>",528.00,USD,https://www.nordstrom.com/s/dallas-western-boot-women/7212263?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=040,2,0.00,0,0,0,0.000000,0.000000
The Shrunken Sweatshirt.,THE GREAT.,https://product-images-cdn.liketoknow.it/UZEAAsAwzH0j5lHtSVIcIJPEcObn7bWH6Y5hdbX0f.TsRXq3A6yGu0wKxBy7tOsT2sPLDCyt0kj2dYfX.b2jdkTKrYn5MysC8FnMTxZ9AzxB_FC6vDc4HdZPD9_VSfifTBvQFKAZR45Efs3hStPqf_WxayAomVCsGNKNPyHStwMxa38mg.k-?v=2,,"In our endless search for vintage sweatshirts, we often times find sweatshirts with smaller proportions and the perfect cropped sleeve lengths -- which led us to create The Shrunken Sweatshirt. Pair back to anything from jeans to army pants, or over dresses and skirts.
100% Cotton
Machine Wash Cold Tumble Dry Low
Made in the U.S.A.",175.00,USD,https://thisisthegreat.com/products/the-shrunken-sweatshirt-washed-white,26,0.00,0,0,0,0.000000,0.000000
Loro Piana Cervinia Cashmere Sweater,Bergdorf Goodman,https://product-images-cdn.liketoknow.it/G9qXyIn9KlVrqZjSPpg.8RmxMefjDQAptVKYxLsBYFjebW4I4VufkKh4DjUSgua3fBbNvRdlzO3CBm0.RfvV.DQuKA6d6QZILa9KK3a3375mU32rG9P1D9f3jflhRFHWcxU-?v=2,,Get free shipping on Loro Piana Cervinia Cashmere Sweater at Bergdorf Goodman. Shop the latest luxury fashions from top designers.,2775.00,USD,https://www.bergdorfgoodman.com/p/loro-piana-cervinia-cashmere-sweater-prod177030080?childItemId=BGB81X5_0R,27,0.00,0,0,0,0.000000,0.000000
Roxy leather mid-calf boots,Farfetch Global,https://product-images-cdn.liketoknow.it/h_GaWGWNKpKqjtMqLvJZXMUdoS32Pqmkv5rkMxa8IMQtDzUhuWCJw4StbJYxtHh3P8nPlJWsi41vII.LsxPACq4iftUU_VClXvohNH1dEtikJykArVPa47tZpJod7IMDc41TNn8QyOSPA1Y-?v=2,,Shop Paris Texas Roxy leather mid-calf boots,905.00,USD,https://www.farfetch.com/shopping/women/paris-texas-roxy-leather-mid-calf-boots-item-21322990.aspx?lang=en-US&fsb=1&clickref=1011lxRKIfVG&utm_source=modesens&utm_medium=affiliate&utm_campaign=PHUS&pid=performancehorizon_int&c=modesens&clickid=1011lxRKIfVG&af_siteid=1100l16177&af_sub_siteid=1011l270&af_cost_model=CPA&af_channel=affiliate&is_retargeting=true,12,0.00,0,0,0,0.000000,0.000000
Francis Cashmere Sweater,Moda Operandi (Global),https://product-images-cdn.liketoknow.it/1L7upfnVQxfp2qsbBowau4O1dIRvFYsgOKmTHz6E3B9ZY6AaXi6t0S.peurtyVpX99H1uyhwdMlXM44DsI7QlyeGZikg_0Yo1UsqNoocKzs7tjRp7gEwFLFmNlsdWM.rWxHp_fhX6rejghiw4H6G85Rx96k4vi.5GAe78Dk5R.2zu.EoNCdep1fBZJhh2Vp3WQ--?v=2,,"Founded by stylist Chloe Bartoli, Éterne specializes in elevated wardrobe essentials created with exquisite craftsmanship and their brand of muted luxury.
Cut from a lightweight, butter soft cashmere, the 'Francis' sweater features a slight cropped length with a comfortably fitted body.",365.00,USD,https://www.modaoperandi.com/women/p/e-terne/es112-francis/594747,31,0.00,0,0,0,0.000000,0.000000
Line & Dot Laurel Cardigan | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/.Q2WxxbMtu5.fHDsuY1AOi9fC4IF2ExF2yH19rWtGuCEgtdlxW41k2Q.xDer.kANfHGFZSkSgcpVekvqZD_rNBZ68u1Zhi6nf1aQiNZ4v0LxmeGQYTAnDcMZMQqMFgkCdmx93wh_i6yOufUh84XmE3uV.Q8cyonVSZH5k_Mvb.q4AJCDzfLbhdGMhakuMv15xDZa.3uAOJ_zP7G42CdY7uOgoFctQmvIvLrOIQ4lM9i8?v=2,,Line & Dot Laurel Cardigan | Shopbop,109.00,USD,https://www.shopbop.com/laurel-cardigan-line-dot/vp/v=1/1558448681.htm,33,0E-11,1,1,3303,0.030303,0.030303
Visconti Maxi Dress,Kirna Zabete,https://product-images-cdn.liketoknow.it/v7xaSUSa.LYBEjER_75FAga422rSxtSfu4a1eCpwYDKlsT8b6xb2esdxraKw1ya2DH2zX11ct0CBdh5O11mLWKpBj2PKgWNm_dyBHa8S_Q1GqoaQwTui7yZD6fi2y15qrcbonCvTOn4JiDA-?v=2,LDJ48R041-BGR-XS,"La DoubleJ's Visconti Maxi Dress is an elegant, romantic evening dress. It has a floor-length tiered skirt, a mock neck, and slightly gathered shoulders and sleeves.",1250.00,USD,https://www.kirnazabete.com/collections/the-best-from-beth/products/visconti-maxi-dress,14,0.00,0,0,0,0.000000,0.000000
Jason Wu Collection Floral Print Pleated Midi Dress,Bergdorf Goodman,https://product-images-cdn.liketoknow.it/5glBwYp27VPvy.7iyhXpgShHwLKPzueoK7CYWNRN_VMiuemGJeh2FsMvOBvuieehnwtohh1Fa2uCcRIYnUJlIAi1GapWsZxC8PsDR.78PCxsg_uSI_V1pnbDG9640U..5Jk-?v=2,,Get free shipping on Jason Wu Collection Floral Print Pleated Midi Dress at Bergdorf Goodman. Shop the latest luxury fashions from top designers.,1695.00,USD,https://www.bergdorfgoodman.com/p/jason-wu-collection-floral-print-pleated-midi-dress-prod182590088?utm_source=google_shopping&ecid=BGCS_GP_CV_HA_RT_NONE&gad_source=1&gclid=EAIaIQobChMIwYbc57nBggMVyDetBh0NoQx2EAQYByABEgLXffD_BwE&gclsrc=aw.ds,4,0.00,0,0,0,0.000000,0.000000
See by Chloé Mallory Shearling-Lined Leather Combat Boots,Saks Fifth Avenue,https://product-images-cdn.liketoknow.it/8SIO8QPwx5zLkcCNwx256ZhNyDeLSnXxeTbg7Qlk1CvJCU8LAdoqCF28pUmXt_blTeCPAi3sB1rMik2Fxh8vsox6aP9lXTBGM_UwL10jIoJc6GinHg--?v=2,17355688,"See by Chlo&#233;'s Mallory combat boots are crafted of smooth leather with genuine shearling trim.<ul><li>Leather upper</li><li>Round toe</li><li>Side zip with lacing</li><li>Lining: Calfskin/lambskin</li><li>Rubber sole</li><li>Fur type: Dyed sheepskin</li><li>Fur origin: South Africa</li><li>Made in Spain</li></ul><br><b>SIZE</b><ul><li>Block heel, 1.75"" (45mm)</li><li>Leg opening, about 10""</li></ul>",695.00,USD,https://www.saksfifthavenue.com/product/see-by-chlo%C3%A9-mallory-shearling-lined-leather-combat-boots-0400017355688.html?dwvar_0400017355688_color=BLACK,1,0.00,0,0,0,0.000000,0.000000
Leather 2-In-1 Everywhere Jacket,ME+EM US,https://product-images-cdn.liketoknow.it/Cm2HFYKE4XHkQlUUA9B.DTJ4icFBco_LubdHK9p2smfz9ilzVe1rtaBqI4OWxRq1t6nycYnic6UaUYG3Gvy3SwEtQebJMwCJNFwBtx7Mvw2tcftajh1H5KT1FhMjypYjnTQnqHqEoQlCslDhuZMTnnVZHaEvib_nD4dhIAPgf9u28VSHl2K9DsY0nn8X.dSBKWsj2VOlG_IB5MLSmhlXa2x3Ald2pmKJHOLA44.psr7oRJv7TJesuf5.P36kOY7Y.mw11GHuM0fyPk3Fvd6qLr4-?v=2,AW23LE703001272,"ME+EM's Dark Brown Leather 2-in-1 EveryWear Jacket is an easy, relaxed-fit style reimagined with a few of the label's key intelligent design details to elevate your off-duty looks. Shop now.",2.00,USD,https://www.meandem.com/us/leather-2-in-1-everywhere-jacket-caviar,3,0.00,0,0,0,0.000000,0.000000
Smith Venture ChromaPop Sunglasses,Backcountry,https://product-images-cdn.liketoknow.it/9dVFleTT2aYM5qNt587zywM9JVw_NtHKJKMY00WSChPjm71DU3oCb5glLv6lsw6L1RsK3IIfdih4mDsWTQr7VaywB71UweZk5cQV9TLiDACSXGN9P3RIyZpCqAfWfOIikFVb.Ar9lKVS5IN_YRU-?v=2,SMIZ9I9,Buy the Smith Venture ChromaPop Sunglasses online or shop all Accessories from Backcountry.com.,191.20,USD,https://www.backcountry.com/smith-venture-chromapop-sunglasses,24,0.00,0,0,0,0.000000,0.000000
