Date,Brand,Type,Publisher,Product,Direct to retailer link,Status,Commission,Payment
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$11.83",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$1.61",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$2.45",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$2.45",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$4.13",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$3.29",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$1.61",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$3.29",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$3.29",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$2.31",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$3.25",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$3.71",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$2.45",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$5.04",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$3.71",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$1.47",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$3.71",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$3.71",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$2.45",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$3.29",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$1.47",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$5.04",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$2.31",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$1.61",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$3.29",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$3.25",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$1.61",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$2.45",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$2.45",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$3.29",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$4.13",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$6.86",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$6.86",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$5.53",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$9.30",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$6.86",""
5/12/25,"Etsy (US)","Sale commission","Tiffany Wendel","Large Hole Czech Glass Euro Beads, Rainbow Beads, 14x7mm, Beaded Jewelry Making, DIY Crafts, Foca...","https://rstyle.me/+faIdWhsl2kVLsZrGvZRQ2A","Closed","$1.41",""
5/12/25,"Zara US","Sale commission","Tiffany Wendel","CONTRAST STRIPE PAJAMA PANTS","https://rstyle.me/+fgUxXRIwXibtDvF9PnpSpA","Open","$7.58",""
5/12/25,"Madewell","Sale commission","Tiffany Wendel","Gwen lace-trim slip skirt in textured satin","https://rstyle.me/+nPJOcIU50-VTjq7GUOLSDw","Closed","$7.39",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$53.90",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$53.90",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$53.90",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$53.90",""
5/12/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$11.20",""
5/12/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$11.20",""
5/12/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Closed","$1.29",""
5/12/25,"Amazon (US)","Sale return","Tiffany Wendel","","","Closed","-$8.40",""
5/12/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Closed","$0.14",""
5/11/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$3.85",""
5/11/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$9.45",""
5/11/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$5.04",""
5/11/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$4.69",""
5/11/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$7.84",""
5/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$7.84",""
5/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$5.04",""
5/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$3.85",""
5/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$9.45",""
5/11/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$4.69",""
5/11/25,"Madewell","Sale return","Tiffany Wendel","Gwen lace-trim slip skirt in textured satin","https://rstyle.me/+nPJOcIU50-VTjq7GUOLSDw","Closed","-$15.54",""
5/11/25,"Madewell","Sale commission","Tiffany Wendel","Gwen lace-trim slip skirt in textured satin","https://rstyle.me/+nPJOcIU50-VTjq7GUOLSDw","Closed","$15.54",""
5/11/25,"J. Crew US","Sale return","Tiffany Wendel","Gemma ruched bandeau one-piece","https://rstyle.me/+AaprpRMTk72MxZEsX8Sgew","Closed","-$3.10",""
5/11/25,"J. Crew US","Sale return","Tiffany Wendel","Gemma ruched bandeau one-piece","https://rstyle.me/+AaprpRMTk72MxZEsX8Sgew","Closed","-$28.14",""
5/11/25,"J. Crew US","Sale return","Tiffany Wendel","Gemma ruched bandeau one-piece","https://rstyle.me/+AaprpRMTk72MxZEsX8Sgew","Closed","-$5.72",""
5/11/25,"J. Crew US","Sale commission","Tiffany Wendel","Gemma ruched bandeau one-piece","https://rstyle.me/+AaprpRMTk72MxZEsX8Sgew","Closed","$3.10",""
5/11/25,"J. Crew US","Sale commission","Tiffany Wendel","Gemma ruched bandeau one-piece","https://rstyle.me/+AaprpRMTk72MxZEsX8Sgew","Closed","$5.72",""
5/11/25,"J. Crew US","Sale commission","Tiffany Wendel","Gemma ruched bandeau one-piece","https://rstyle.me/+AaprpRMTk72MxZEsX8Sgew","Closed","$28.14",""
5/11/25,"Free People (Global - UK&FR Excluded)","Sale return","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+bfvwHe9ClPqOSPIsfO9Xtg","Open","-$4.20",""
5/11/25,"Free People (Global - UK&FR Excluded)","Sale return","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+bfvwHe9ClPqOSPIsfO9Xtg","Open","-$13.72",""
5/11/25,"Free People (Global - UK&FR Excluded)","Sale return","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+bfvwHe9ClPqOSPIsfO9Xtg","Open","-$13.72",""
5/11/25,"Free People (Global - UK&FR Excluded)","Sale commission","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+bfvwHe9ClPqOSPIsfO9Xtg","Open","$4.20",""
5/11/25,"Free People (Global - UK&FR Excluded)","Sale commission","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+bfvwHe9ClPqOSPIsfO9Xtg","Open","$9.52",""
5/11/25,"Free People (Global - UK&FR Excluded)","Sale commission","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+bfvwHe9ClPqOSPIsfO9Xtg","Open","$13.72",""
5/11/25,"Free People (Global - UK&FR Excluded)","Sale commission","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+bfvwHe9ClPqOSPIsfO9Xtg","Open","$13.72",""
5/11/25,"Shopbop","Sale commission","Tiffany Wendel","Tibi","","Open","$33.18",""
5/11/25,"Shopbop","Sale commission","Tiffany Wendel","Tibi","","Open","$20.58",""
5/11/25,"Shopbop","Sale commission","Tiffany Wendel","Tibi","","Open","$41.58",""
5/11/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Closed","$5.31",""
5/11/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Closed","$0.56",""
5/11/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Closed","$2.46",""
5/10/25,"adidas (US)","Sale return","Tiffany Wendel","Gazelle Spikeless Golf Shoes","https://rstyle.me/+uHAaApWFI81PX0rwpf4tZw","Open","-$5.91",""
5/10/25,"adidas (US)","Sale return","Tiffany Wendel","Gazelle Spikeless Golf Shoes","https://rstyle.me/+uHAaApWFI81PX0rwpf4tZw","Open","-$3.54",""
5/10/25,"adidas (US)","Sale commission","Tiffany Wendel","Gazelle Spikeless Golf Shoes","https://rstyle.me/+uHAaApWFI81PX0rwpf4tZw","Open","$15.75",""
5/10/25,"adidas (US)","Sale commission","Tiffany Wendel","Gazelle Spikeless Golf Shoes","https://rstyle.me/+uHAaApWFI81PX0rwpf4tZw","Open","$9.45",""
5/10/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$1.82",""
5/10/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$1.40",""
5/10/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$1.40",""
5/10/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$2.46",""
5/10/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$2.46",""
5/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$1.82",""
5/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$1.40",""
5/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$2.46",""
5/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$2.46",""
5/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$1.40",""
5/10/25,"Zara US","Sale commission","Tiffany Wendel","GATHERED SOFT LEATHER LOAFERS","https://rstyle.me/+mYr7ga-jPEByKynxM9a0ew","Open","$3.99",""
5/10/25,"Free People (Global - UK&FR Excluded)","Sale commission","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+bfvwHe9ClPqOSPIsfO9Xtg","Open","$10.92",""
5/10/25,"Free People (Global - UK&FR Excluded)","Sale commission","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+bfvwHe9ClPqOSPIsfO9Xtg","Open","$13.72",""
5/10/25,"J. Crew US","Sale return","Tiffany Wendel","Gwen lace-trim slip skirt in textured satin","https://rstyle.me/+nPJOcIU50-VTjq7GUOLSDw","Closed","-$2.56",""
5/10/25,"J. Crew US","Sale return","Tiffany Wendel","Gwen lace-trim slip skirt in textured satin","https://rstyle.me/+nPJOcIU50-VTjq7GUOLSDw","Closed","-$2.42",""
5/10/25,"J. Crew US","Sale commission","Tiffany Wendel","Gwen lace-trim slip skirt in textured satin","https://rstyle.me/+nPJOcIU50-VTjq7GUOLSDw","Closed","$2.42",""
5/10/25,"J. Crew US","Sale commission","Tiffany Wendel","Gwen lace-trim slip skirt in textured satin","https://rstyle.me/+nPJOcIU50-VTjq7GUOLSDw","Closed","$2.56",""
5/10/25,"Shopbop","Sale return","Tiffany Wendel","Varley The Wide Leg Pants | Shopbop","","Open","-$16.30",""
5/10/25,"Shopbop","Sale commission","Tiffany Wendel","Varley The Wide Leg Pants | Shopbop","","Open","$16.30",""
5/10/25,"Zara US","Sale commission","Tiffany Wendel","ZW COLLECTION LACE SLIT TOP","https://rstyle.me/+Y8h64N0cruWUoHvd90HmtA","Open","$3.99",""
5/10/25,"goop","Sale commission","Tiffany Wendel","Essential Tanning Set","https://rstyle.me/+jtbFRtpTPTT1gklbkYngDQ","Closed","$12.74",""
5/10/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Closed","$2.84",""
5/10/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Closed","$4.19",""
5/10/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Closed","$7.21",""
5/10/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Closed","$6.71",""
5/9/25,"Nordstrom","Sale commission","Tiffany Wendel","MOUSSY VINTAGE Salisbury Wide Leg Jeans | Nordstrom","https://rstyle.me/+mSiaOrkSDGm_WDxGmBQebA","Open","$5.46",""
5/9/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$3.64",""
5/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$3.64",""
5/9/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$27.65",""
5/9/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$8.75",""
5/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$27.65",""
5/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$8.75",""
5/9/25,"Free People (Global - UK&FR Excluded)","Sale return","Tiffany Wendel","We The Free Dorothy Tee","https://rstyle.me/+QCwEXelwwHRzu2e4dmExEQ","Open","-$8.23",""
5/9/25,"Free People (Global - UK&FR Excluded)","Sale commission","Tiffany Wendel","We The Free Dorothy Tee","https://rstyle.me/+QCwEXelwwHRzu2e4dmExEQ","Open","$8.23",""
5/9/25,"Free People (Global - UK&FR Excluded)","Sale commission","Tiffany Wendel","We The Free Dorothy Tee","https://rstyle.me/+QCwEXelwwHRzu2e4dmExEQ","Open","$8.23",""
5/9/25,"goop","Sale commission","Tiffany Wendel","Essential Tanning Set","https://rstyle.me/+jtbFRtpTPTT1gklbkYngDQ","Closed","$5.54",""
5/9/25,"goop","Sale commission","Tiffany Wendel","Essential Tanning Set","https://rstyle.me/+jtbFRtpTPTT1gklbkYngDQ","Closed","$13.23",""
5/9/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$11.76",""
5/9/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$11.76",""
5/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$11.76",""
5/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$11.76",""
5/9/25,"","Payment transaction fee","","","","Closed","","$1.00"
5/9/25,"J. Crew US","Sale return","Tiffany Wendel","Quinn embellished ballet flats in mesh","https://rstyle.me/+0OwHJEVyf38oLOM5EcNSPQ","Closed","-$1.37",""
5/9/25,"J. Crew US","Sale return","Tiffany Wendel","Quinn embellished ballet flats in mesh","https://rstyle.me/+0OwHJEVyf38oLOM5EcNSPQ","Closed","-$1.37",""
5/9/25,"J. Crew US","Sale commission","Tiffany Wendel","Quinn embellished ballet flats in mesh","https://rstyle.me/+0OwHJEVyf38oLOM5EcNSPQ","Closed","$1.37",""
5/9/25,"J. Crew US","Sale commission","Tiffany Wendel","Quinn embellished ballet flats in mesh","https://rstyle.me/+0OwHJEVyf38oLOM5EcNSPQ","Closed","$5.57",""
5/9/25,"J. Crew US","Sale commission","Tiffany Wendel","Quinn embellished ballet flats in mesh","https://rstyle.me/+0OwHJEVyf38oLOM5EcNSPQ","Closed","$1.37",""
5/9/25,"J. Crew US","Sale commission","Tiffany Wendel","Quinn embellished ballet flats in mesh","https://rstyle.me/+0OwHJEVyf38oLOM5EcNSPQ","Closed","$9.77",""
5/9/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$10.15",""
5/9/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$10.36",""
5/9/25,"Nordstrom","Sale return","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","-$10.36",""
5/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$24.36",""
5/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$10.15",""
5/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$13.86",""
5/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$20.86",""
5/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$10.36",""
5/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Lexi Mid Rise Bowed Straight Leg Jeans","https://rstyle.me/+SsiaotS1OWuo4o-1KkCVQQ","Open","$10.36",""
5/9/25,"Free People (Global - UK&FR Excluded)","Sale return","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+bfvwHe9ClPqOSPIsfO9Xtg","Open","-$8.23",""
5/9/25,"Free People (Global - UK&FR Excluded)","Sale commission","Tiffany Wendel","Forever Young Bloomer Pants","https://rstyle.me/+bfvwHe9ClPqOSPIsfO9Xtg","Open","$8.23",""
5/9/25,"","Payment","","","","Closed","","$1,267.06"
5/9/25,"Nordstrom","Sale return","Tiffany Wendel","The Icon Blazer","https://rstyle.me/+saUfqNO5ufXGdoMfqNKQkw","Open","-$5.53",""
5/9/25,"Nordstrom","Sale commission","Tiffany Wendel","The Icon Blazer","https://rstyle.me/+saUfqNO5ufXGdoMfqNKQkw","Open","$5.53",""
5/9/25,"Shopbop","Sale return","Tiffany Wendel","Varley The Wide Leg Pants | Shopbop","","Open","-$26.80",""
5/9/25,"Shopbop","Sale return","Tiffany Wendel","Varley The Wide Leg Pants | Shopbop","","Open","-$16.63",""
5/9/25,"Shopbop","Sale commission","Tiffany Wendel","Varley The Wide Leg Pants | Shopbop","","Open","$26.80",""
5/9/25,"Shopbop","Sale commission","Tiffany Wendel","Varley The Wide Leg Pants | Shopbop","","Open","$6.55",""
